non_adjusted_date,run_date,service_id,operator,is_passenger_train,scheduled_arrival,actual_arrival,is_actual,next_day_arrival,origin,destination,was_scheduled_to_stop,stop_status,delay_minutes,origin_csr,origin_longitude,origin_latitude,destination_csr,destination_longitude,destination_latitude
2025-02-03,2025-02-03,W23463,Great Northern,True,08:04,08:12,True,False,Hertford North,Moorgate,True,CALL,0,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W25315,Thameslink,True,08:06,08:11,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-03,2025-02-03,W23459,Great Northern,True,08:10,08:10,False,False,Moorgate,Hertford North,True,CANCELLED_CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-03,2025-02-03,W26114,Thameslink,True,08:07,08:27,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-03,2025-02-03,W23976,Great Northern,True,08:11,08:17,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23502,Great Northern,True,08:14,08:19,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-02-03,2025-02-03,W26954,Thameslink,True,08:15,08:12,True,False,Sevenoaks,Welwyn Garden City,True,CALL,0,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-02-03,2025-02-03,W23838,Great Northern,True,08:15,08:20,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23849,Great Northern,True,08:18,08:18,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-03,2025-02-03,W26124,Thameslink,True,08:21,08:22,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-03,2025-02-03,W25322,Thameslink,True,08:22,08:36,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-03,2025-02-03,W23841,Great Northern,True,08:23,08:23,True,False,Gordon Hill,Moorgate,True,CALL,0,GDH,-0.0946105124636726,51.6633336093912,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23647,Great Northern,True,08:24,08:23,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-03,2025-02-03,W26780,Thameslink,True,08:29,08:43,True,False,Welwyn Garden City,Sevenoaks,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-02-03,2025-02-03,W23852,Great Northern,True,08:27,08:29,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23504,Great Northern,True,08:32,08:33,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-02-03,2025-02-03,W23966,Great Northern,True,08:34,08:34,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-03,2025-02-03,W23465,Great Northern,True,08:35,08:34,False,False,Hertford North,Moorgate,True,CANCELLED_CALL,0,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W25319,Thameslink,True,08:36,08:50,True,False,Peterborough,Horsham,True,CANCELLED_CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-03,2025-02-03,W26118,Thameslink,True,08:37,08:46,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-03,2025-02-03,W23982,Great Northern,True,08:41,08:41,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23462,Great Northern,True,08:40,08:44,True,False,Moorgate,Hertford North,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-03,2025-02-03,W23506,Great Northern,True,08:44,08:48,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-02-03,2025-02-03,W26955,Thameslink,True,08:45,08:44,False,False,Sevenoaks,Welwyn Garden City,True,CANCELLED_CALL,0,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-02-03,2025-02-03,W23851,Great Northern,True,08:48,08:50,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-03,2025-02-03,W23660,Great Northern,True,08:49,08:48,False,False,Stevenage,Finsbury Park,True,TERMINATES,0,SVG,-0.20710946588827,51.9016861847805,FPK,-0.106284978884699,51.5643002449157
2025-02-03,2025-02-03,W26129,Thameslink,True,08:51,09:15,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-03,2025-02-03,W25326,Thameslink,True,08:52,08:55,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-03,2025-02-03,W23853,Great Northern,True,08:56,09:02,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23652,Great Northern,True,08:54,08:54,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-03,2025-02-03,W26786,Thameslink,True,08:59,09:03,True,False,Welwyn Garden City,Sevenoaks,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-02-03,2025-02-03,W23875,Great Northern,True,09:02,09:02,True,False,London Kings Cross,Letchworth,True,CALL,0,,,,,,
2025-02-03,2025-02-03,W23466,Great Northern,True,09:04,09:10,True,False,Hertford North,Moorgate,True,CALL,0,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23972,Great Northern,True,09:04,09:03,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-03,2025-02-03,W25323,Thameslink,True,09:06,09:27,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-03,2025-02-03,W23464,Great Northern,True,09:10,09:10,False,False,Moorgate,Hertford North,True,CANCELLED_CALL,0,MOG,-0.0889434111054453,51.5184898840489,HFN,-0.0917885499098777,51.7988551590785
2025-02-03,2025-02-03,W26122,Thameslink,True,09:07,09:27,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-03,2025-02-03,W23988,Great Northern,True,09:11,09:13,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23509,Great Northern,True,09:13,09:16,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-02-03,2025-02-03,W26956,Thameslink,True,09:15,09:15,True,False,Sevenoaks,Welwyn Garden City,True,CALL,0,SEV,0.181668922903894,51.2768634092279,WGC,-0.20407048939388,51.8010467291572
2025-02-03,2025-02-03,W24172,Great Northern,True,09:18,09:18,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-03,2025-02-03,W23666,Great Northern,True,09:19,09:21,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W26133,Thameslink,True,09:20,09:30,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-03,2025-02-03,W25330,Thameslink,True,09:22,09:31,True,False,Three Bridges,Peterborough,True,CALL,0,TBD,-0.161184082771892,51.116922296857,PBO,-0.249836976699539,52.5749740639353
2025-02-03,2025-02-03,W24174,Great Northern,True,09:26,09:27,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23658,Great Northern,True,09:25,09:25,False,False,Finsbury Park,Stevenage,True,STARTS,0,FPK,-0.106284978884699,51.5643002449157,SVG,-0.20710946588827,51.9016861847805
2025-02-03,2025-02-03,W26792,Thameslink,True,09:29,09:43,True,False,Welwyn Garden City,Sevenoaks,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-02-03,2025-02-03,W23511,Great Northern,True,09:33,09:39,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-02-03,2025-02-03,W23467,Great Northern,True,09:34,09:33,False,False,Finsbury Park,Moorgate,True,STARTS,0,FPK,-0.106284978884699,51.5643002449157,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23978,Great Northern,True,09:35,09:34,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-03,2025-02-03,W25327,Thameslink,True,09:34,09:33,False,False,Finsbury Park,Horsham,True,STARTS,0,FPK,-0.106284978884699,51.5643002449157,HRH,-0.319269498076974,51.0660637772242
2025-02-03,2025-02-03,W26126,Thameslink,True,09:37,09:36,False,False,Brighton,Cambridge,True,CANCELLED_CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-03,2025-02-03,W23994,Great Northern,True,09:41,09:40,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W26957,Thameslink,True,09:44,09:42,True,False,Sevenoaks,Finsbury Park,True,DESTINATION,0,SEV,0.181668922903894,51.2768634092279,FPK,-0.106284978884699,51.5643002449157
2025-02-03,2025-02-03,W23513,Great Northern,True,09:44,09:54,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-02-03,2025-02-03,W23674,Great Northern,True,09:50,09:52,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23663,Great Northern,True,09:50,09:49,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-03,2025-02-03,W26138,Thameslink,True,09:50,10:05,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-03,2025-02-03,W25334,Thameslink,True,09:52,09:53,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-03,2025-02-03,W23877,Great Northern,True,10:02,10:01,True,False,London Kings Cross,Letchworth,True,CALL,0,,,,,,
2025-02-03,2025-02-03,W24000,Great Northern,True,10:05,10:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23984,Great Northern,True,10:05,10:06,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-03,2025-02-03,W25331,Thameslink,True,10:06,10:17,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-03,2025-02-03,W26131,Thameslink,True,10:07,10:08,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-03,2025-02-03,W23516,Great Northern,True,10:13,10:22,True,False,Letchworth,London Kings Cross,True,CALL,0,,,,,,
2025-02-03,2025-02-03,W23669,Great Northern,True,10:20,10:20,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-03,2025-02-03,W23679,Great Northern,True,10:20,10:20,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W26143,Thameslink,True,10:21,10:44,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-03,2025-02-03,W25338,Thameslink,True,10:22,10:21,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-03,2025-02-03,W23518,Great Northern,True,10:32,10:32,False,False,London Kings Cross,Cambridge,True,CANCELLED_CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-02-03,2025-02-03,W24006,Great Northern,True,10:35,10:36,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23990,Great Northern,True,10:35,10:34,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-03,2025-02-03,W25335,Thameslink,True,10:36,10:38,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-03,2025-02-03,W26135,Thameslink,True,10:37,10:35,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-03,2025-02-03,W23520,Great Northern,True,10:43,10:46,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-02-03,2025-02-03,W23675,Great Northern,True,10:50,10:49,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-03,2025-02-03,W23685,Great Northern,True,10:50,10:52,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W26148,Thameslink,True,10:51,11:00,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-03,2025-02-03,W25342,Thameslink,True,10:52,10:52,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-03,2025-02-03,W23879,Great Northern,True,11:02,11:01,True,False,London Kings Cross,Letchworth,True,CALL,0,,,,,,
2025-02-03,2025-02-03,W24012,Great Northern,True,11:05,11:06,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23996,Great Northern,True,11:05,11:04,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-03,2025-02-03,W25339,Thameslink,True,11:06,11:19,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-03,2025-02-03,W26141,Thameslink,True,11:07,11:06,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-03,2025-02-03,W23523,Great Northern,True,11:13,11:37,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-02-03,2025-02-03,W23692,Great Northern,True,11:21,11:25,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23681,Great Northern,True,11:20,11:19,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-03,2025-02-03,W26153,Thameslink,True,11:21,11:39,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-03,2025-02-03,W25346,Thameslink,True,11:22,11:21,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-03,2025-02-03,W23525,Great Northern,True,11:32,11:31,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-02-03,2025-02-03,C71933,LNER,False,11:34,11:29,True,False,London Kings Cross,Finsbury Park,True,TERMINATES,0,,,,FPK,-0.106284978884699,51.5643002449157
2025-02-03,2025-02-03,W24002,Great Northern,True,11:35,11:35,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-03,2025-02-03,W24018,Great Northern,True,11:35,11:35,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W25343,Thameslink,True,11:36,11:51,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-03,2025-02-03,W26145,Thameslink,True,11:37,11:35,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-03,2025-02-03,W23527,Great Northern,True,11:43,11:58,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-02-03,2025-02-03,W23697,Great Northern,True,11:50,11:50,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23687,Great Northern,True,11:50,11:49,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-03,2025-02-03,W26158,Thameslink,True,11:51,11:49,False,False,Cambridge,Brighton,True,CANCELLED_CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-03,2025-02-03,W25350,Thameslink,True,11:52,11:55,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-03,2025-02-03,W23881,Great Northern,True,12:02,12:01,True,False,London Kings Cross,Letchworth,True,CALL,0,,,,,,
2025-02-03,2025-02-03,W24008,Great Northern,True,12:05,12:04,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-03,2025-02-03,W24024,Great Northern,True,12:05,12:13,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W25347,Thameslink,True,12:06,12:09,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-03,2025-02-03,W26151,Thameslink,True,12:10,12:12,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-03,2025-02-03,W23920,Great Northern,True,12:13,12:15,True,False,Letchworth,London Kings Cross,True,CALL,0,,,,,,
2025-02-03,2025-02-03,W26163,Thameslink,True,12:20,12:26,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-03,2025-02-03,W23703,Great Northern,True,12:20,12:20,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-03,2025-02-03,W23693,Great Northern,True,12:20,12:19,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-03,2025-02-03,W25354,Thameslink,True,12:22,12:35,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
